,id,comment
367,572954143,['Все таки ковид есть получается']
368,254730386,"['Что там за богиня с мечом, знает кто? Или это фсошник в гриме? 🤔']"
369,82741494,['Оно боится']
370,71618647,['Сборище зашуганных дедом... Глава СВР отжёг...']
371,505876047,['Пыняходы на месте?']
372,141112791,['Ну капец( как всегда огребет население']
373,432369993,"['во как раз, для крапивы']"
374,365221130,"['Гейминг в России всё. Довольствоваться можно будет только отечественными ""технологиями""']"
375,645998937,"['[id239419873|Абай], и лечить свои сраки в своих сверхдержавных больничках. Вот тут самое интересное начнется.']"
376,2272516,['Мне нравится']
377,319560316,"['Сейчас еще за интернет возьмутся, и вообще треш будет)))']"
378,226119754,"['чепуха эти санкции . ну будет через белорусь или казахстан возить . и потом есть южная корея и китай , много других стран делающих технику не хуже . тааие санкции не прокатывают уже в наше время . а вот запрет верхушке рф на выезд из страна в европу это тем👍']"
379,533646249,['🤣🤣🤣А где боты путинские?']
380,2266128,['Ну Варламыча то так не бедствует 😏']
381,361525941,['Классика номер 2']
382,89861477,['Брал по 32 в 2014']
383,16293560,"['Путин скупил все доллары по 36, и сейчас продает вам за 80 \n\nПриток средств в бюджет увеличился \nГеополитик вас переиграл']"
384,2856057,['Нашли кого слушать']
385,447116088,['Ну и как теперь пендосы будут покупать доллар если все рубли у нас. \nРоссия вперёд.']
386,14151935,"['🤣🤣🤣 да много экспертов развелось. Всё они знают предвидят. Один Сергей Михеев чего стоит. 🤣🤣🤣 Верещит  бла бла бла. Типа так будет эдак , а по итогу казахский передел не заметил. Хлопал губами ""мя мю ну Сю""']"
387,252102729,['']
388,524147699,['да за 27 лямов там можно было бы коттедж огромный построить для детей и их развлечений']
389,277688621,['А Администрация Ялты не заметила???']
390,28756880,"['Настолько нагло уже херачат, что просто пи3дец. Мало того, что большинство детских площадок можно сделать руками студентов сварщиков почти бесплатно, в соответствии всем требованиям, но сраные бревна??????? Да хорош выделять деньги этим уродам, вы чееее?']"
391,312213438,['К стенке пидора']
392,274920340,['заскамили)))']
393,143499777,"['Старуха смерть :вы ,конечно можете там договариваться,но этого мужичка я уже давно присмотрела...']"
394,76078963,"['""узнав, что ему могут отменить смертную казнь за преступление, которое он совершил 18 лет назад."" То есть его держали в тюрьме 18 лет, чтобы потом умертвить на смертной казни? Что за бред админ?']"
395,218755222,['Хоть умер свободным']
396,189093943,['']
397,653462191,['Третьеклассники? Сексом?\n\nЧе происходит']
398,-177571632,"['Совсем уже озверели...', 'Слабо']"
399,147779606,['Вы серьезно? Сексом третьеклассники занимались??? Че за бред...']
400,209600711,['И ничего ведь не будут принимать по отношению этих мразей🌚сукины детишки. Ради мат.капитала рождённые']
401,41122197,"['кому интересно вот видос. на нее прыгнули, после этого потеряла сознание. \nhttps://vk.com/video-186229105_456243423?list=3c448e0d60b4c5e7cf']"
402,22868267,['Что за безжалостоные люди растут']
403,455916592,['А почему такая фраза появилась? Объясните пж']
404,99542827,['Фейк ньюс паблик']
405,269418029,['']
406,36753730,['Это коронавирус написал😁']
407,66208163,['Это лучше']
408,146940715,['дискотека получается']
409,34466066,"['', 'Когда сделаешь все чтобы ставка зашла😂😂😂😂😂😂😂😂😂']"
410,412591129,"['Рабочий рот, сразу видно.\nБез белковой диеты не обходится.', 'На благотворительность лучше бы деньги тратил, подстилка кремлевская']"
411,3375111,['У разных людей разный метаболизм. И возможно она за целый день больше ничего не ест 😆']
412,138940720,['Макраме.']
413,43322448,"['бентяга гавно ,а шузы норм такие ,по деревни ходить )']"
414,154561913,"['Спасибо одмен, давно так не завидовал счастью и успеху людей.🤧😩😭']"
415,175281075,"['Не надо было матом при детях ругаться, не надо было при них слушать Любе и прочий шансон. Тогда бы они, подрастая, не бежали бы на концерт репера и не несли ему ваши деньги заработанные вахтой, а ходили бы в консерваторию и читали бы Шекспира.']"
416,463700808,"['Красавчик Алишерка) всем бы таких успехов, но к большому сожалению наше общество не готово к западному репу на русский лад. Если 50 cent и эминема считают легендами не  смотря на их мат, то Алишера не признают в России и всячески пытаются его ущемить.. несправедливо как то..']"
417,43913836,['А я купил вчера макароны. Админ харе фигню постить']
418,226026260,"['Ммм, сейчас бы считать чужие денюжки сидя голой жопой на диване с клопами в хрущевке)\nА Алишеру счастья!!!)))']"
419,132442184,"['Красавчик , он много работал . Может себе позволить , молодец парень.']"
420,586310931,['Потреблятство не приносит счастья']
421,206711677,['Бабы такие бабы…']
422,-168965649,['Даже Коля на такое не способен']
423,26307644,"['Если за 36 мин, значит за один тайм и если только она туда лупила, значит там фора 2,5 , а если они средним, то кф где-то 2,2 , а теперь представьте кф на победу в тайме с форой 2,5 ))) вот вы её дурой считаете, а она либо сама поставила, либо ей заплатили хорошо за совершение карьеры']"
424,487867802,['ты не ты когда экспресс горит']
425,147495726,['А есть видео? 😁']
426,702673579,['пусть тестирует на людях']
427,646980967,['Гениально']
428,1350308,['Пусть тестирует на зоошизиках']
429,3799667,['Предлагаю тестировать на зоошизе']
430,46096029,"['Лучше на убийцах, насильниках, педофилах.']"
431,24432254,"['пусть активисты сами ложатся на опыты, в чем проблема?']"
432,379525324,"['Пускай зоозащитники селятся на островах и кукуют вместе с животными. Посмотрим, как их желание защищать поменяется на желание убить и съесть. \nЯ люблю животных, но без жертв наука не может идти вперед. Ибо не один человек не согласиться на такие эксперименты.']"
433,379871423,['😁']
434,239473010,"['""Это тяжелая потеря для нашего штаба, нам будет не хватать этих ребят"" - прокомментировал произошедшее глава штаба зоозащитников']"
435,374917405,"['Пусть на своих детях ставит эксперименты, раз так сильно нужен подобытный, а животных трогать не надо. Они не устраивают войны, как некоторые, и не убивают всё живое. Они просто хотят жить и им страшно когда над ними издеваются. Ставили бы они эксперименты на человеческих детях - в комментах бы ныли о том, какие они звери, ставят эксперименты на живых организмах. А тут животные, они же не живые, да?']"
436,427478879,['Слоупоки что ли😄']
437,332024087,['Мем получил апгрейд']
438,526299580,"['Это не двойник, а тройник']"
439,30859572,"['Третий лишний, Гарфилд так себе паук.']"
440,64184711,['Для олдов есть только 1 паук']
441,706893796,['Раньше было лучше']
442,18157007,['']
443,367158635,['Я думал паук только один Тоби Магуайр']
444,491720849,"['Админ мля, это новость прям актуал очка, поздравляю']"
445,101185678,['Павуки']
446,4694552,['О чём вы? Изначально была Киевская Русь. Оттуда и пошла история Руси']
447,251911721,['Клоунизм']
448,628821994,"['Карлик клоунаду делает ! Чтобы остоновить это безумие, достаточно одного человека, сварщика 3 разряда даже без накс заварить двери бункера и все....']"
449,186376733,['Нафиг не нужны они в калужской области. Тут и своих проблем хватает']
450,497631846,['Бред']
451,493406692,['Бред же']
452,228805406,['Когда уже начнут заставлять зигу кидать в честь фюрера? 😂']
453,4615231,"['По такой логике, раз мы копаемся в истории Россия принадлежит Скандинавии?']"
454,56080006,['Вы там что уже совсем еб...нулись?']
455,492116620,"['Туториал, как перестать ебланом в считанные минуты']"
456,172789869,['Кто же хочет за дырявую республику воевать']
457,260109958,"['Есть такое,всех везут на сортировочную и оформляют по военкоматам.']"
458,706865160,['Круто 😀']
459,239185954,['А потому что надо защищать свою родину']
460,350756894,"['А почему на последнем фото, военные в старом флоровском камуфляже? Лет 15 его уже в войсках нет.']"
461,21802637,"['Чушь, админ дятел.']"
462,300857960,['']
463,22805240,"['Когда тебя превращают в раба и заставляют убивать мирное население, не страшно что стрелять будут совсем не в ту сторону в которую приказали?']"
464,582366450,"['Начинает казаться, что паблик Наука и тнхника, курируется из доблестной Гейропы, и новости берет из их, гейропских, источников.']"
465,533037911,['Да историю мало кто знает...']
466,358794376,['База']
467,181686928,['а подарочки не отдарочки. разве нет?']
468,32504176,['Татаро-монголы зашли в чат']
469,17487541,"['Ахаха', 'Поздравляем зелю с декоммунизацией))) они же сами этого хотели))', 'Наркоманы', 'Пушечное мясо для зели']"
470,358215241,"['Д-декоммунизация. Что с лицом, рогули? Вы же этого хотели. Хахахахх хахахахх', 'Р-рогулизм.', 'Российская армия сейчас для срочников как пионерлагерь. Только полные недоумки косят. Перепись недоумков ниже под моим комментарием открыта через три,два,один ...', 'Его наверное Яценюк покусал. Забор, Карл... Забор в 2022 году... Это наверное какой-то особенный забор, способный остановить гиперзвуковую ракету из смешного мультика Путина, над которым никто почему то уже не смеётся.']"
471,706800030,['Скоро укры будут россиянами']
472,1974180,['Какие ещё подарки царей?Территории Украины были частью Росс империи. Границы Украинской ССР уже при ссср появились. \nПодарки какие то…']
473,39859637,"['Пытаются обосновать вторжение.', 'Че вдруг то?']"
474,269396667,['Сколько же больных там сидят']
475,706816231,['']
476,79780174,['Да откуда вы знаете что нам будет нужно через 50 лет? \nА вдруг это будет самая востребованная обувка?  🤣']
477,382270781,"['Вна украине деревянные автоматы, в Англии деревянные кроссовки\nЦе Европа, чё😏', 'Как могут деревянные автоматы брать огнестрельными?\nОни же сгорят🤦\u200d♂️@']"
478,55447205,"['Хоть бы делились тем, что кушают. Может, по-другому бы смотрелось']"
479,347327494,['Что за мода бл*ть?\nБред наркомана какой то']
480,238197148,['Хочу номер их дилера.\nХотя они просто шизоиды.']
481,181983223,['']
482,582148072,['Европа же ЦЭ...']
483,444663399,"['Родина даст тебе деревянный автомат, нормальный купи сам']"
484,102965637,['Чтобы какая-то бабка без образования или маргинал мог убить человека']
485,691381232,['Учитывая наш ( советский) менталитет- опасный закон']
486,60382203,"['Тимошенко: слава богу, что Минских соглашений уже не существует. Дипломатические переговоры прекратились, началась война с Россией .\n\nКогда человек рад войне и благодарит бога за это...']"
487,80709070,['']
488,661621645,['']
489,67557995,['Evil empire']
490,16156921,"['Где же они столько долгов набрали, дабы так отдавать....']"
491,298551544,"['Дорогие наши  \n мужчины, с праздником 23 февраля! Желаем стойкости, смелости, напора и отваги! Пусть все ваши планы становятся реальностью, пускай хватает средств и времени улучшать свою жизнь и получать от нее максимальное удовольствие!']"
492,96836012,['Так этому закону хз сколько лет уже']
493,10249981,['А разве это говно не в 2012 приняли?']
494,45266182,"['Вот я непойму , какой я долг отбывал в армии? За учебу плати , за медецину плати , за работу плати , а все равно должен']"
495,1361614,"['Кто нибудь, объясните им уже, им видимо мало было в свое время']"
496,8558763,['']
497,98698737,"['Теперь не поделить. Печаль беда.', 'Какой администрации? Штатов? Нашли кого спрашивать. К концу года запустят. Мерзнуть никто не хочет.']"
498,12712832,['А на плакате написано:\n\n    Danger! It s a \nRussian Federation!']
499,55232997,"['Забор только от беженцев поможет, не от танков. Они ждут беженцев из России?']"
500,692450965,['']
501,643166704,['Детский сад.']
502,454787212,['КААААК ЖЕ ПООООХ*Й!\nПускай хоть в бункеры попрячутся.']
503,656837441,"['Евросоюз включил в черный список 351 депутата Госдумы из-за голосования по ДНР и ЛНР. Теперь любой, кто ликвидирует хотя бы одного из этих депутатов Гос.думы РФ, может смело и без колебаний получить политическое убежище в странах ЕС и Запада. Желающих наверное будет не мало!']"
504,336219462,['Всё норм) растем👍😸']
505,41937016,['Вот детей чиновников капец как жалко. (нет)']
506,698439935,"['Фраза -вылететь в трубу, заиграла новыми красками']"
507,627800377,"['Все будет хорошо,в стране поднимут цены на газ,не в первый раз.  Ничего,что как в мире,альтернативной энергии нет,кроме  дорогих дров и угля,без дорог ./ И не газифицирована страна/ В России 2/3  пенсионеров. Потянут. Ведь,дети помогут !\n Хотят сделать закон,что бы дети помогали родителям  ,не хотят ,наверно ,добровольно....\n Если нет альтернативы,конкуренции,то и цена будет монопольная.  \nПокупают у нас: энергию,газ,сырье скажем спасибо ! /  Поэтому и возмущаемся,что от этого зависим ./']"
508,592076404,"['Ну как бы дед иногда что путное делает хоть и не Путин ,горе конечно но переживём']"
509,37817370,"['Больше санкции,  че за детские санкции']"
510,414851698,['Вброс']
